bfsNr,locationName,PERS_WAGEN,date,change_event_name
4318,Schneisingen,554,1990-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,539,1989-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,513,1988-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,498,1987-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,484,1986-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,458,1985-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,456,1984-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,436,1983-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,432,1982-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,425,1981-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,384,1980-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,362,1979-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,331,1978-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,316,1977-09-30,Initial recording of the municipality Schneisingen
4318,Schneisingen,298,1976-09-30,Initial recording of the municipality Schneisingen
4259,Schupfart,651,2025-09-30,Initial recording of the municipality Schupfart
4259,Schupfart,626,2024-09-30,Initial recording of the municipality Schupfart
4259,Schupfart,619,2023-09-30,Initial recording of the municipality Schupfart
4259,Schupfart,606,2022-09-30,Initial recording of the municipality Schupfart
4259,Schupfart,573,2021-09-30,Initial recording of the municipality Schupfart
4259,Schupfart,564,2020-09-30,Initial recording of the municipality Schupfart
