bfsNr,date,muniDescription,PERS_WAGEN
4067,1986-09-30,https://ld.admin.ch/municipality/changeevent/1000_12006/description,356
4067,1985-09-30,https://ld.admin.ch/municipality/changeevent/1000_12006/description,350
4067,1984-09-30,https://ld.admin.ch/municipality/changeevent/1000_12006/description,333
4067,1983-09-30,https://ld.admin.ch/municipality/changeevent/1000_12006/description,310
4067,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_12006/description,292
4067,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_12006/description,271
4067,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_12006/description,246
4067,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_12006/description,221
4067,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_12006/description,199
4067,1977-09-30,https://ld.admin.ch/municipality/changeevent/1000_12006/description,197
4067,1976-09-30,https://ld.admin.ch/municipality/changeevent/1000_12006/description,195
4306,2025-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,378
4306,2024-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,385
4306,2023-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,379
4306,2022-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,372
4306,2021-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,333
4306,2020-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,301
4306,2019-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,291
4306,2018-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,282
4306,2017-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,273
4306,2016-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,267
4306,2015-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,269
4306,2014-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,249
4306,2013-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,254
4306,2012-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,248
4306,2011-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,228
4306,2010-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,227
4306,2009-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,233
4306,2008-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,226
4306,2007-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,225
4306,2006-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,220
4306,2005-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,212
4306,2004-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,220
4306,2003-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,204
4306,2002-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,189
4306,2001-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,192
4306,2000-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,204
4306,1999-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,190
4306,1998-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,180
4306,1997-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,186
4306,1996-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,184
4306,1995-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,188
4306,1994-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,188
4306,1993-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,186
4306,1992-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,177
4306,1991-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,171
4306,1990-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,169
4306,1989-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,173
4306,1988-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,156
4306,1987-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,147
4306,1986-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,157
4306,1985-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,148
4306,1984-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,126
4306,1983-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,122
4306,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,116
4306,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,117
4306,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,104
4306,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,108
4306,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,99
4306,1977-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,95
4306,1976-09-30,https://ld.admin.ch/municipality/changeevent/1000_11999/description,94
4027,2025-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,3324
4027,2024-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,3329
4027,2023-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,3300
4027,2022-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,3212
4027,2021-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,3100
4027,2020-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,3011
4027,2019-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,3016
4027,2018-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2997
4027,2017-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,3006
4027,2016-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,3010
4027,2015-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2979
4027,2014-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2925
4027,2013-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2910
4027,2012-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2941
4027,2011-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2820
4027,2010-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2777
4027,2009-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2697
4027,2008-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2649
4027,2007-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2592
4027,2006-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2598
4027,2005-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2616
4027,2004-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2593
4027,2003-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2603
4027,2002-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2584
4027,2001-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2576
4027,2000-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2468
4027,1999-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2395
4027,1998-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2278
4027,1997-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2265
4027,1996-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2241
4027,1995-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2177
4027,1994-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2113
4027,1993-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2047
4027,1992-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2031
4027,1991-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2023
4027,1990-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2034
4027,1989-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,2021
4027,1988-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,1948
4027,1987-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,1874
4027,1986-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,1735
4027,1985-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,1648
4027,1984-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,1614
4027,1983-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,1544
4027,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,1489
4027,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,1453
4027,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,1393
4027,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,1330
4027,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,1273
4027,1977-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,1144
4027,1976-09-30,https://ld.admin.ch/municipality/changeevent/1000_11998/description,1142
4028,2025-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,644
4028,2024-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,654
4028,2023-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,659
4028,2022-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,653
4028,2021-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,652
4028,2020-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,619
4028,2019-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,597
4028,2018-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,561
4028,2017-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,568
4028,2016-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,564
4028,2015-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,554
4028,2014-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,536
4028,2013-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,509
4028,2012-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,517
4028,2011-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,491
4028,2010-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,475
4028,2009-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,463
4028,2008-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,455
4028,2007-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,462
4028,2006-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,443
4028,2005-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,419
4028,2004-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,413
4028,2003-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,399
4028,2002-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,399
4028,2001-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,392
4028,2000-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,355
4028,1999-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,336
4028,1998-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,331
4028,1997-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,312
4028,1996-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,304
4028,1995-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,293
4028,1994-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,281
4028,1993-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,288
4028,1992-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,289
4028,1991-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,283
4028,1990-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,282
4028,1989-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,284
4028,1988-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,257
4028,1987-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,264
4028,1986-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,253
4028,1985-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,244
4028,1984-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,223
4028,1983-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,196
4028,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,183
4028,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,179
4028,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,174
4028,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,161
4028,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,153
4028,1977-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,133
4028,1976-09-30,https://ld.admin.ch/municipality/changeevent/1000_11946/description,126
4163,2025-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,3707
4163,2024-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,3502
4163,2023-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,3428
4163,2022-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,3441
4163,2021-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,3402
4163,2020-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,3361
4163,2019-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,3355
4163,2018-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,3226
4163,2017-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,3156
4163,2016-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,3124
4163,2015-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,3092
4163,2014-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,3016
4163,2013-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,2923
4163,2012-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,2816
4163,2011-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,2708
4163,2010-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,2609
4163,2009-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,2541
4163,2008-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,2533
4163,2007-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,2503
4163,2006-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,2405
4163,2005-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,2277
4163,2004-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,2188
4163,2003-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,2159
4163,2002-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,2071
4163,2001-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1989
4163,2000-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1913
4163,1999-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1849
4163,1998-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1782
4163,1997-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1732
4163,1996-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1715
4163,1995-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1691
4163,1994-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1637
4163,1993-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1598
4163,1992-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1570
4163,1991-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1536
4163,1990-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1503
4163,1989-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1437
4163,1988-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1373
4163,1987-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1304
4163,1986-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1269
4163,1985-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1243
4163,1984-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1218
4163,1983-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1180
4163,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1173
4163,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1140
4163,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1068
4163,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,1011
4163,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,989
4163,1977-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,962
4163,1976-09-30,https://ld.admin.ch/municipality/changeevent/1000_11953/description,916
4307,2025-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,669
4307,2024-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,664
4307,2023-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,629
4307,2022-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,616
4307,2021-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,585
4307,2020-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,568
4307,2019-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,569
4307,2018-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,562
4307,2017-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,563
4307,2016-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,567
4307,2015-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,546
4307,2014-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,520
4307,2013-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,516
4307,2012-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,496
4307,2011-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,489
4307,2010-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,473
4307,2009-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,476
4307,2008-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,463
4307,2007-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,458
4307,2006-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,456
4307,2005-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,437
4307,2004-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,442
4307,2003-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,447
4307,2002-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,437
4307,2001-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,432
4307,2000-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,436
4307,1999-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,417
4307,1998-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,392
4307,1997-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,381
4307,1996-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,375
4307,1995-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,352
4307,1994-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,347
4307,1993-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,344
4307,1992-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,344
4307,1991-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,344
4307,1990-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,341
4307,1989-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,342
4307,1988-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,335
4307,1987-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,329
4307,1986-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,341
4307,1985-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,340
4307,1984-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,322
4307,1983-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,306
4307,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,292
4307,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,298
4307,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,275
4307,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,263
4307,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,244
4307,1977-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,233
4307,1976-09-30,https://ld.admin.ch/municipality/changeevent/1000_12091/description,220
4098,2012-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,91
4098,2011-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,94
4098,2010-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,86
4098,2009-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,67
4098,2008-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,62
4098,2007-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,61
4098,2006-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,60
4098,2005-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,63
4098,2004-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,65
4098,2003-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,70
4098,2002-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,70
4098,2001-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,67
4098,2000-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,62
4098,1999-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,57
4098,1998-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,47
4098,1997-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,47
4098,1996-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,39
4098,1995-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,44
4098,1994-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,41
4098,1993-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,39
4098,1992-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,41
4098,1991-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,44
4098,1990-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,41
4098,1989-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,39
4098,1988-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,35
4098,1987-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,28
4098,1986-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,28
4098,1985-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,31
4098,1984-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,28
4098,1983-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,26
4098,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,25
4098,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,23
4098,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,24
4098,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,22
4098,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,23
4098,1977-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,23
4098,1976-09-30,https://ld.admin.ch/municipality/changeevent/1000_12074/description,19
4164,2025-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,711
4164,2024-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,720
4164,2023-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,709
4164,2022-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,699
4164,2021-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,684
4164,2020-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,703
4164,2019-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,699
4164,2018-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,685
4164,2017-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,682
4164,2016-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,663
4164,2015-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,645
4164,2014-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,641
4164,2013-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,626
4164,2012-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,622
4164,2011-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,591
4164,2010-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,573
4164,2009-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,560
4164,2008-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,560
4164,2007-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,554
4164,2006-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,553
4164,2005-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,533
4164,2004-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,525
4164,2003-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,523
4164,2002-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,505
4164,2001-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,483
4164,2000-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,480
4164,1999-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,473
4164,1998-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,454
4164,1997-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,450
4164,1996-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,439
4164,1995-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,425
4164,1994-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,424
4164,1993-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,422
4164,1992-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,422
4164,1991-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,394
4164,1990-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,384
4164,1989-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,359
4164,1988-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,349
4164,1987-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,340
4164,1986-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,309
4164,1985-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,295
4164,1984-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,286
4164,1983-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,267
4164,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,241
4164,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,225
4164,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,210
4164,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,213
4164,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_12114/description,209
